Signal Legend:

Key        Signal Name

0        = sbox_out
1        = values_out
2        = test_out

Data Table:

Signals-> 0   1           2 

sample

642       249 1823448872  1 
643       249 1823448872  1 
644       249 1823448872  1 
645       249 1823448872  1 
646       249 1823448872  1 
647       249 1823448872  1 
648       249 1823448872  1 
649       249 1823448872  1 
650       249 1823448872  1 
651       249 1823448872  1 
652       249 1823448872  1 
653       249 1823448872  1 
654       249 1823448872  1 
655       249 1823448872  1 
656       249 1823448872  1 
657       249 1823448872  1 
658       249 1823448872  1 
659       249 1823448872  1 
660       249 1823448872  1 
661       249 1823448872  1 
662       249 1823448872  1 
663       249 1823448872  1 
664       249 1823448872  1 
665       249 1823448872  1 
666       249 1823448872  1 
667       249 1823448872  1 
668       249 1823448872  1 
669       249 1823448872  1 
670       249 1823448872  1 
671       249 1823448872  1 
672       249 1823448872  1 
673       249 1823448872  1 
674       249 1823448872  1 
675       249 1823448872  1 
676       249 1823448872  1 
677       249 1823448872  1 
678       249 1823448872  1 
679       249 1823448872  1 
680       249 1823448872  1 
681       249 1823448872  1 
682       249 1823448872  1 
683       249 1823448872  1 
684       249 1823448872  1 
685       249 1823448872  1 
686       249 1823448872  1 
687       249 1823448872  1 
688       249 1823448872  1 
689       249 1823448872  1 
690       249 1823448872  1 
691       249 1823448872  1 
692       249 1823448872  1 
693       249 1823448872  1 
694       249 1823448872  1 
695       249 1823448872  1 
696       249 1823448872  1 
697       249 1823448872  1 
698       249 1823448872  1 
699       249 1823448872  1 
700       249 1823448872  1 
701       249 1823448872  1 
702       249 1823448872  1 
703       249 1823448872  1 
704       249 1823448872  1 
705       249 1823448872  1 
706       249 1823448872  1 
707       249 1823448872  1 
708       249 1823448872  1 
709       249 1823448872  1 
710       249 1823448872  1 
711       249 1823448872  1 
712       249 1823448872  1 
713       249 1823448872  1 
714       249 1823448872  1 
715       249 1823448872  1 
716       249 1823448872  1 
717       249 1823448872  1 
718       249 1823448872  1 
719       249 1823448872  1 
720       249 1823448872  1 
721       249 1823448872  1 
722       249 1823448872  1 
723       249 1823448872  1 
724       249 1823448872  1 
725       249 1823448872  1 
726       249 1823448872  1 
727       249 1823448872  1 
728       249 1823448872  1 
729       249 1823448872  1 
730       249 1823448872  1 
731       249 1823448872  1 
732       249 1823448872  1 
733       249 1823448872  1 
734       249 1823448872  1 
735       249 1823448872  1 
736       249 1823448872  1 
737       249 1823448872  1 
738       249 1823448872  1 
739       249 1823448872  1 
740       249 1823448872  1 
741       249 1823448872  1 
742       249 1823448872  1 
743       249 1823448872  1 
744       249 1823448872  1 
745       249 1823448872  1 
746       249 1823448872  1 
747       249 1823448872  1 
748       249 1823448872  1 
749       249 1823448872  1 
750       249 1823448872  1 
751       249 1823448872  1 
752       249 1823448872  1 
753       249 1823448872  1 
754       249 1823448872  1 
755       249 1823448872  1 
756       249 1823448872  1 
757       249 1823448872  1 
758       249 1823448872  1 
759       249 1823448872  1 
760       249 1823448872  1 
761       249 1823448872  1 
762       249 1823448872  1 
763       249 1823448872  1 
764       249 1823448872  1 
765       249 1823448872  1 
766       249 1823448872  1 
767       249 1823448872  1 
768       249 1823448872  1 
769       249 1823448872  1 
770       249 1823448872  1 
771       249 1823448872  1 
772       249 1823448872  1 
773       249 1823448872  1 
774       249 1823448872  1 
775       249 1823448872  1 
776       249 1823448872  1 
777       249 1823448872  1 
778       249 1823448872  1 
779       249 1823448872  1 
780       249 1823448872  1 
781       249 1823448872  1 
782       249 1823448872  1 
783       249 1823448872  1 
784       249 1823448872  1 
785       249 1823448872  1 
786       249 1823448872  1 
787       249 1823448872  1 
788       249 1823448872  1 
789       249 1823448872  1 
790       249 1823448872  1 
791       249 1823448872  1 
792       249 1823448872  1 
793       249 1823448872  1 
794       249 1823448872  1 
795       249 1823448872  1 
796       249 1823448872  1 
797       249 1823448872  1 
798       249 1823448872  1 
799       249 1823448872  1 
800       249 1823448872  1 
801       249 1823448872  1 
802       249 1823448872  1 
803       249 1823448872  1 
804       249 1823448872  1 
805       249 1823448872  1 
806       249 1823448872  1 
807       249 1823448872  1 
808       249 1823448872  1 
809       249 1823448872  1 
810       249 1823448872  1 
811       249 1823448872  1 
812       249 1823448872  1 
813       249 1823448872  1 
814       249 1823448872  1 
815       249 1823448872  1 
816       249 1823448872  1 
817       249 1823448872  1 
818       249 1823448872  1 
819       249 1823448872  1 
820       249 1823448872  1 
821       249 1823448872  1 
822       249 1823448872  1 
823       249 1823448872  1 
824       249 1823448872  1 
825       249 1823448872  1 
826       249 1823448872  1 
827       249 1823448872  1 
828       249 1823448872  1 
829       249 1823448872  1 
830       249 1823448872  1 
831       249 1823448872  1 
832       249 1823448872  1 
833       249 1823448872  1 
834       249 1823448872  1 
835       249 1823448872  1 
836       249 1823448872  1 
837       249 1823448872  1 
838       249 1823448872  1 
839       249 1823448872  1 
840       249 1823448872  1 
841       249 1823448872  1 
842       249 1823448872  1 
843       249 1823448872  1 
844       249 1823448872  1 
845       249 1823448872  1 
846       249 1823448872  1 
847       249 1823448872  1 
848       249 1823448872  1 
849       249 1823448872  1 
850       249 1823448872  1 
851       249 1823448872  1 
852       249 1823448872  1 
853       249 1823448872  1 
854       249 1823448872  1 
855       249 1823448872  1 
856       249 1823448872  1 
857       249 1823448872  1 
858       249 1823448872  1 
859       249 1823448872  1 
860       249 1823448872  1 
861       249 1823448872  1 
862       249 1823448872  1 
863       249 1823448872  1 
864       249 1823448872  1 
865       249 1823448872  1 
866       249 1823448872  1 
867       249 1823448872  1 
